objID,detectID,imageID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,infoFlag,infoFlag2,infoFlag3
101083154611083390,92645076260000866,8760326,3,i,55027.4511115,315.46108146,-5.7642008,6.318339728750288e-05,1.8037000018011895e-06,1.5642999410629272,1.4690099954605103,0.9983599781990051,6.230289727682248e-05,7.475210281882028e-07,102760517,128,7374912
101083154611083390,92646215260001039,8761426,3,i,55027.4625011,315.46108227,-5.76418742,6.60957011859864e-05,1.8616500483403797e-06,1.509369969367981,1.480929970741272,0.9989460110664368,7.185249705798924e-05,8.060779919105698e-07,102760517,128,7374912
101083154611083390,130848702350000951,20089135,3,i,55409.4872951,315.46109414,-5.76418356,6.697839853586629e-05,1.843920017563505e-06,1.3705899715423584,1.2659300565719604,0.9988549947738647,6.861700239824131e-05,9.236119922206854e-07,102760517,128,7374912
101083154611083390,130849893350000839,20090935,3,i,55409.4992034,315.46110738,-5.76419481,6.36331969872117e-05,1.4275000239649671e-06,0.9564110040664673,0.8892239928245544,0.9984059929847717,6.327329901978374e-05,8.97363008789398e-07,102760517,128,7374912
101083154611083390,133943577240001182,21737224,2,r,55440.4360099,315.46109169,-5.76419232,9.690279694041237e-05,4.330509909777902e-06,0.9788190126419067,0.9274790287017822,0.0,1.3812999895890243e-05,4.2304799308112706e-07,102760453,160,32768
101083154611083390,133944703240000676,21739024,2,r,55440.4472769,315.46110281,-5.76419011,8.855760097503662e-05,2.2088599962444277e-06,1.0351799726486206,0.9695870280265808,0.0,3.7395500839920714e-05,6.927600111339416e-07,102760453,160,32768
101083154611083390,134040593250000361,21801525,1,g,55441.4061921,315.46110187,-5.76418954,0.00012410900671966374,1.5686099459344405e-06,0.95803302526474,0.8849120140075684,0.6252080202102661,0.00012078500003553927,1.342969994766463e-06,102760517,160,34880
101083154611083390,134041785240000397,21803324,1,g,55441.4181168,315.46109151,-5.76418787,0.00012949900701642036,2.0512200080702314e-06,1.266260027885437,1.1309499740600586,0.02225410006940365,7.778470171615481e-05,1.075590034815832e-06,102760453,160,32768
101083154611083390,134043087240000925,21805224,3,i,55441.4311412,315.46106029,-5.7642064,8.362709922948852e-05,2.923030024248874e-06,0.9624710083007812,0.9168739914894104,0.284074991941452,2.1743600882473402e-05,5.280729737933143e-07,102760453,128,32768
101083154611083390,134044215240000932,21806724,3,i,55441.4424221,315.4611034,-5.76419705,6.153209687909111e-05,1.5078300066306838e-06,0.9239659905433655,0.8299599885940552,0.62254399061203,5.998000051476993e-05,8.782690201769583e-07,102760453,160,34880
101083154611083390,139225190250001319,24483025,5,y,55493.2520866,315.46115957,-5.76425772,5.143530142959207e-05,8.280860129161738e-06,1.4454699754714966,1.282420039176941,0.9984750151634216,1.3075999959255569e-05,8.866750249580946e-07,35651585,0,36735040
101083154611083390,139226373250000934,24485225,5,y,55493.2639167,315.4610606,-5.76429692,3.973340062657371e-05,7.555529919045512e-06,1.3603999614715576,1.0772500038146973,0.9987729787826538,4.6194800233934075e-05,1.6795299870864255e-06,35651585,0,7374912
101083154611083390,140119767360001018,24934936,4,z,55502.1978522,315.46109917,-5.76419287,5.1382099627517164e-05,2.940379999927245e-06,1.2269200086593628,1.1253000497817993,0.9972879886627197,4.5223601773614064e-05,1.0717600389398285e-06,35651585,0,7374912
101083154611083390,140120876250001216,24937125,4,z,55502.2089421,315.46110801,-5.76417994,4.86011995235458e-05,2.8867000310128788e-06,1.2251900434494019,1.1549899578094482,0.9996849894523621,3.6733999877469614e-05,9.601039892004337e-07,35651585,0,40929344
101083154611083390,159859850650001293,33785865,5,y,55699.598684,315.46111483,-5.76419876,4.4928299757884815e-05,6.802989901188994e-06,0.7439470291137695,0.7062429785728455,0.9985799789428711,2.3973900169949047e-05,1.3390999811235815e-06,35651585,0,7374912
101083154611083390,169436083620000391,38070562,1,g,55795.3610909,315.46109315,-5.76418683,0.00011912600166397169,1.6609200201855856e-06,1.4542900323867798,1.2061200141906738,0.9993029832839966,0.00012359100219327956,1.3588299907496548e-06,102760517,128,7374912
101083154611083390,169437104620000411,38072262,1,g,55795.3712981,315.46109672,-5.76418668,0.0001215250013046898,1.721640046525863e-06,1.4761099815368652,1.3540500402450562,0.999288022518158,0.00012538199371192604,1.3698800103156827e-06,102760517,128,7374912
101083154611083390,169440704630000597,38077463,2,r,55795.4072817,315.46110397,-5.764201,8.669409726280719e-05,1.74179001533048e-06,1.4814399480819702,1.3250099420547485,0.9991400241851807,8.561839786125347e-05,1.0540800303715514e-06,102760517,128,7374912
101083154611083390,169441678630000529,38079063,2,r,55795.4170176,315.46110838,-5.76419866,8.59594001667574e-05,1.6348600411220104e-06,1.1949900388717651,1.1229699850082397,0.9996700286865234,8.738169708522037e-05,1.0671999461919768e-06,102760453,128,7374912
101083154611083390,169847321260000492,38248326,1,g,55799.4734743,315.46111447,-5.76420034,0.0001259970013052225,1.964210014193668e-06,1.7579699754714966,1.68586003780365,0.9987589716911316,0.00012968300143256783,1.3935499509898364e-06,102760517,128,7374912
101083154611083390,170728914620000845,38655462,3,i,55808.2894087,315.46109483,-5.76419857,6.174710142659023e-05,1.7971600527744158e-06,1.450569987297058,1.4208300113677979,0.9988499879837036,6.435529940063134e-05,8.960000172919536e-07,102760453,128,7374912
101083154611083390,170730013620000851,38657062,3,i,55808.3004013,315.46108871,-5.76420518,6.279740046011284e-05,2.199509935962851e-06,2.1157100200653076,1.9643499851226807,0.9993159770965576,5.950359991402365e-05,8.518749723407382e-07,102760453,128,7374912
101083154611083390,174525130630001416,40615163,5,y,55846.2514871,315.46106915,-5.76419926,4.6181801735656336e-05,6.497039976238739e-06,0.7944750189781189,0.7085199952125549,0.9992030262947083,4.911759970127605e-05,1.8524100369177177e-06,35651585,0,7374912
101083154611083390,176220937630001012,41526963,4,z,55863.2095587,315.46109515,-5.76418998,4.674589945352636e-05,3.7517299915634794e-06,1.3676400184631348,1.2909799814224243,0.9989659786224365,3.678179928101599e-05,9.603850230632816e-07,35651585,0,7374912
101083154611083390,176222020630001017,41529163,4,z,55863.2203919,315.46110322,-5.76421604,4.5258500904310495e-05,3.6526300846162485e-06,1.3119200468063354,1.211959958076477,0.9982399940490723,5.1488699682522565e-05,1.1403200232962263e-06,35651585,0,7374912
101083154611083390,197158959420002355,49199342,4,z,56072.5897713,315.46115198,-5.76422715,4.832239937968552e-05,4.0396098484052345e-06,1.635640025138855,1.5916800498962402,0.998403012752533,5.2041199523955584e-05,1.1281599654466845e-06,35651585,0,7374912
101083154611083390,197160106420000873,49201542,4,z,56072.6012463,315.46112282,-5.76418745,4.9420399591326714e-05,4.043879926030058e-06,1.634809970855713,1.6271799802780151,0.9981610178947449,4.122500104131177e-05,1.0058599855256034e-06,35651585,0,7374912
101083154611083390,204439964420000923,50573042,3,i,56145.3999126,315.46109669,-5.7642014,6.617820326937363e-05,1.8138699715564144e-06,1.1233799457550049,1.0566999912261963,0.9949910044670105,6.492649845313281e-05,9.242780265594774e-07,102760517,128,7374912
101083154611083390,204441043420000850,50574642,3,i,56145.4107118,315.46109203,-5.76420325,6.562939961440861e-05,1.791799945749517e-06,1.1323000192642212,1.0695500373840332,0.990818977355957,6.528179801534861e-05,9.270110012948862e-07,102760517,128,7374912
101083154611083390,205440204520000663,51151052,2,r,56155.4022893,315.46110886,-5.76420344,8.357760088983923e-05,1.5131699910853058e-06,1.1748600006103516,1.025130033493042,0.9978690147399902,8.350839925697073e-05,1.046200054588553e-06,102760517,128,7374912
101083154611083390,205441210520000616,51152652,2,r,56155.4123424,315.46110859,-5.76420391,8.580720168538392e-05,1.5306500245060306e-06,1.1657400131225586,1.0606800317764282,0.9981840252876282,8.711050031706691e-05,1.0691900342862937e-06,102760517,128,7374912
101083154611083390,205442231520000379,51154252,1,g,56155.4225681,315.46111106,-5.76419515,0.00012690600124187768,1.7767699773685308e-06,1.3391799926757812,1.3262200355529785,0.9657469987869263,0.00012766500003635883,1.370490053886897e-06,102760453,128,7374912
101083154611083390,205443268520000389,51155852,1,g,56155.4329343,315.46110365,-5.76419298,0.00012494799739215523,1.8001400121647748e-06,1.4452500343322754,1.26937997341156,0.9707430005073547,0.00012343800335656852,1.352480012428714e-06,102760517,128,7374912
101083154611083390,205943266660000342,51327666,1,g,56160.4329211,315.461112,-5.76419035,0.0001264769962290302,1.5915099993435433e-06,1.4030499458312988,1.2672899961471558,0.9494310021400452,0.0001333899999735877,1.4170300346449949e-06,102760517,128,40929344
101083154611083390,205944410660000320,51329366,1,g,56160.4443578,315.46111275,-5.76419562,0.00012321400572545826,1.5664500097045675e-06,1.299340009689331,1.2168699502944946,0.9719709753990173,0.00012672699813265353,1.3819000059811515e-06,102760517,128,7374912
101083154611083390,206434437630000767,51500063,3,i,56165.3446377,315.46111523,-5.76419743,5.750459968112409e-05,2.0036500245623756e-06,1.3850699663162231,1.3017200231552124,0.9996110200881958,5.151490040589124e-05,8.083949865067552e-07,102760453,128,74483776
101083154611083390,206435608630000847,51501763,3,i,56165.3563495,315.4610997,-5.76418669,6.452330126194283e-05,1.8507199683881481e-06,1.221060037612915,1.1608699560165405,0.9996219873428345,6.0048401792300865e-05,8.734630227991147e-07,102760517,128,7374912
101083154611083390,206444923660000536,51510166,2,r,56165.4494782,315.46108467,-5.76420518,8.750989945838228e-05,4.249609901307849e-06,1.3944799900054932,1.1965899467468262,0.5072349905967712,3.0286699256976135e-05,6.933159966138192e-07,102760453,128,0
101083154611083390,232759523710001511,61252171,5,y,56428.5956993,315.46106621,-5.76424874,4.0258400986203924e-05,4.777899903274374e-06,1.2808599472045898,1.1826499700546265,0.9684640169143677,4.2445699364179745e-05,9.851599998000893e-07,35651585,0,7374912
101083154611083390,233459863710000901,61397071,4,z,56435.5989903,315.46111401,-5.76419125,5.1960101700387895e-05,2.111919911840232e-06,1.1356799602508545,0.9749720096588135,0.9714270234107971,4.816260116058402e-05,7.920149869278248e-07,35651585,128,7374912
101083154611083390,235452959630000968,61896063,5,y,56455.5297748,315.4610782,-5.76421004,5.1659499149536714e-05,9.332999979960732e-06,1.4721800088882446,1.3949300050735474,0.9989529848098755,4.189500032225624e-05,1.5954100263115834e-06,35651585,0,7374912
101083154611083390,240545622730000370,63887373,1,g,56506.4564858,315.461105,-5.76419272,0.00012431299546733499,1.8914900010713609e-06,1.6876599788665771,1.5091300010681152,0.6672599911689758,0.0001283169985981658,1.350589968751592e-06,102760517,160,34880
