objID,detectID,imageID,skyCellID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,apFillF,apRadius,infoFlag,infoFlag2,infoFlag3
117031237865415713,113347266250001825,13168325,88,3,i,55234.4730117,123.78654614,7.529358,2.1429799744510092e-05,1.922089950312511e-06,2.580019950866699,2.5532400608062744,0.9986060261726379,7.855480362195522e-06,2.6283001375304593e-07,0.9400089979171753,6.166510105133057,35651585,0,36735040
117031237865415713,113348221250001906,13169425,88,3,i,55234.4825645,123.78661367,7.52934992,1.9861299733747728e-05,1.8284099496668205e-06,2.44323992729187,2.4084999561309814,0.9991520047187805,1.5027299923531245e-05,3.6429298688744893e-07,0.9430919885635376,5.651830196380615,35651585,0,7374912
117031237865415713,141454524440001508,25596944,88,4,z,55515.54542,123.78659669,7.52939156,1.6654899809509516e-05,2.0529600988083985e-06,0.9792559742927551,0.9183940291404724,0.9980729818344116,2.0965000658179633e-05,7.410100124616292e-07,0.8645449876785278,2.3155500888824463,35651585,0,7374912
117031237865415713,141455609440002293,25599044,88,4,z,55515.5562843,123.78658927,7.52935478,1.58042003022274e-05,2.0343200048955623e-06,0.9862120151519775,0.9745550155639648,0.997747004032135,1.3765199582849164e-05,6.016790052854049e-07,0.8405370116233826,2.0581400394439697,35651585,0,7374912
117031237865415713,147643236120001448,28128512,88,3,i,55577.4326231,123.78659597,7.52937683,2.2881900804350153e-05,1.965059936992475e-06,1.3612699508666992,1.30417001247406,0.9857720136642456,2.3176000468083657e-05,5.297370080370456e-07,0.8267210125923157,3.0709500312805176,35651585,0,7374912
117031237865415713,147644322210000995,28130121,88,3,i,55577.4434947,123.78659207,7.52934775,2.4587599909864366e-05,2.1498199203051627e-06,1.6278200149536133,1.48757004737854,0.9984570145606995,1.956310006789863e-05,4.867350185122632e-07,0.904075026512146,3.3271400928497314,35651585,0,7374912
117031237865415713,181754700610000989,43248061,88,2,r,55918.5472362,123.78678065,7.52942245,1.312750009674346e-05,1.2397399586916436e-06,1.342579960823059,1.307669997215271,0.7096289992332458,7.096569788700435e-06,3.021629879640386e-07,0.4664120078086853,3.0718700885772705,35651585,0,32768
117031237865415713,181758863450000898,43254645,88,2,r,55918.588871,123.78657546,7.52939154,3.2721298339311033e-05,1.3590399703389267e-06,1.4489500522613525,1.3946199417114258,0.9988369941711426,3.511670001898892e-05,6.684200002382568e-07,0.9021919965744019,3.3382999897003174,35651585,128,108038208
117031237865415713,181759994450000781,43256445,88,2,r,55918.6001766,123.78657648,7.5293783,3.0101400625426322e-05,1.2782300018443493e-06,1.3338799476623535,1.2970199584960938,0.9996579885482788,2.706160012166947e-05,5.892400167795131e-07,0.8974570035934448,3.081439971923828,35651585,128,7374912
117031237865415713,182841517120001202,43352212,88,3,i,55929.4154433,123.78658787,7.5293859,2.280650005559437e-05,1.368130028822634e-06,0.9851490259170532,0.8651729822158813,0.9965940117835999,2.5731700588949025e-05,5.759479790867772e-07,0.8355630040168762,2.0476300716400146,35651585,0,7374912
117031237865415713,182942614120001471,43355312,88,3,i,55930.4264119,123.78657373,7.52935715,2.347490044485312e-05,1.6071600157374633e-06,1.0712699890136719,1.0039700269699097,0.9980959892272949,1.6400599633925594e-05,4.586790112171002e-07,0.8645449876785278,2.3034698963165283,35651585,0,7374912
117031237865415713,186634831120001802,45245512,88,4,z,55967.3484887,123.78631219,7.52919564,2.578510066086892e-05,3.910260147677036e-06,1.309689998626709,1.1971800327301025,0.9982119798660278,2.7541200324776582e-05,8.320840265696461e-07,0.8917940258979797,2.8160300254821777,35651585,0,7374912
117031237865415713,212160917120000558,53649412,88,1,g,56222.6094281,123.78657135,7.52938779,4.8541100113652647e-05,1.3373700085139717e-06,1.2481900453567505,1.0394099950790405,0.9980670213699341,4.95232998218853e-05,8.96415997431177e-07,0.9313510060310364,2.3044300079345703,102760453,128,7342144
117031237865415713,212162328120000559,53651312,88,1,g,56222.6235366,123.78657411,7.52938282,4.634189826902002e-05,1.324650042988651e-06,1.2479699850082397,1.0791699886322021,0.9975889921188354,4.585550050251186e-05,8.425619739682588e-07,0.872169017791748,2.560349941253662,102760453,128,7342144
117031237865415713,212258307520000816,53681652,88,2,r,56223.5833161,123.78658879,7.52938382,3.3214600989595056e-05,1.488029965912574e-06,1.3069100379943848,1.1703300476074219,0.9594560265541077,2.5409199224668555e-05,5.865679781891231e-07,0.6493520140647888,2.56820011138916,35651585,128,7374912
117031237865415713,212259454520000813,53683552,88,2,r,56223.594788,123.78658471,7.52938104,2.8886499421787448e-05,1.5692199895056547e-06,1.491919994354248,1.249019980430603,0.9634389877319336,2.3763799617881887e-05,5.641010147883208e-07,0.6708179712295532,2.824779987335205,35651585,0,7374912
117031237865415713,212961966160002056,54091816,88,4,z,56230.6198495,123.78657685,7.52934904,1.6233800124609843e-05,2.612129947010544e-06,0.9137920141220093,0.8933069705963135,0.9974420070648193,8.175509719876572e-06,4.6364499439732754e-07,0.8355630040168762,2.0469400882720947,35651585,0,7374912
117031237865415713,221238528520002426,56946752,88,3,i,56313.3855567,123.78639335,7.5290956,8.58567000250332e-06,1.7449400502300705e-06,1.2483199834823608,1.1979700326919556,0.7527999877929688,5.117280110766842e-08,2.5739300468785586e-08,0.46036601066589355,2.824130058288574,35651585,0,32768
117031237865415713,230625506440001583,60524844,88,4,z,56407.2552448,123.78653723,7.52943266,1.986559982469771e-05,3.939419912057929e-06,1.0328099727630615,0.9328920245170593,0.9389010071754456,2.9866099794162437e-05,8.893920266928035e-07,0.8212400078773499,2.5713798999786377,35667969,0,7374912
117031237865415713,255857864440000571,69312144,88,1,g,56659.5789008,123.78660092,7.52938323,4.5084598241373897e-05,2.447909992042696e-06,2.1852500438690186,1.9836299419403076,0.9974949955940247,4.143740079598501e-05,7.776440043016919e-07,0.9191200137138367,5.144269943237305,35651585,0,7374912
