objID,detectID,imageID,skyCellID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,apFillF,apRadius,infoFlag,infoFlag2,infoFlag3
120251956434903476,89028582630000190,7560263,51,4,z,54991.2859984,195.6434378,10.21078293,0.0002029839961323887,4.164050096733263e-06,1.3332799673080444,0.9663010239601135,0.9979789853096008,0.00019732999498955905,2.2315400656225393e-06,0.8753520250320435,2.565540075302124,102760517,128,7374912
120251956434903476,89029620630000180,7560963,51,4,z,54991.2963828,195.64344378,10.21078362,0.0002136410039383918,3.8101800328149693e-06,1.5602799654006958,0.8447390198707581,0.9980810284614563,0.0002129219938069582,2.2984099814493675e-06,0.872169017791748,2.565469980239868,102760453,128,7374912
120251956434903476,113466045630000281,13228863,51,5,y,55235.6606254,195.64344592,10.21079831,0.00017791299615055323,8.495730071444996e-06,1.4794800281524658,1.363219976425171,0.9002919793128967,0.00017069499881472439,3.2109398944157874e-06,0.6064839959144592,3.3357601165771484,35651585,128,7374912
120251956434903476,113466898630000293,13230563,51,5,y,55235.6691653,195.64341524,10.21078222,0.00019065600645262748,8.65932997839991e-06,1.4505300521850586,1.3625600337982178,0.8367490172386169,0.0001725129986880347,3.2201101021200884e-06,0.5636739730834961,3.0790300369262695,35651585,128,32768
120251956434903476,116661421710000316,14716171,51,5,y,55267.6143949,195.64345945,10.21077765,0.0001834980066632852,1.5242099834722467e-05,2.7244300842285156,2.5511600971221924,0.40860700607299805,0.00022659999376628548,3.5417799608694622e-06,0.9455350041389465,6.1274800300598145,35651585,32,2112
120251956434903476,116662297710000231,14717871,51,5,y,55267.6231592,195.64346507,10.210801,0.00016472999413963407,1.2092100405425299e-05,1.9701199531555176,1.909540057182312,0.9930379986763,0.00014591899525839835,2.8696999834210146e-06,0.9107199907302856,4.5960798263549805,35651585,0,7342144
120251956434903476,118836137540000141,15428254,51,3,i,55289.3615652,195.64343825,10.21078123,0.00025671900948509574,2.8478700642153854e-06,1.4692399501800537,1.4677900075912476,0.9982939958572388,0.00025203000404872,2.083690105791902e-06,0.9021919965744019,3.338900089263916,102760517,128,7374912
120251956434903476,118837226540000126,15429754,51,3,i,55289.3724613,195.64344309,10.21077543,0.0002515010128263384,4.163940047874348e-06,1.711590051651001,1.4874399900436401,0.9982550144195557,0.00023867499839980155,2.0081099592061946e-06,0.920976996421814,3.852329969406128,102760517,128,108005440
120251956434903476,119638416350000104,15633535,51,2,r,55297.384375,195.64344347,10.21077128,0.00037016000715084374,3.301470087535563e-06,2.2433700561523438,2.057650089263916,0.857384979724884,0.00030380699899978936,2.0238499018887524e-06,0.5872420072555542,4.880519866943359,102760517,128,108038208
120251956434903476,119639329350000143,15635035,51,2,r,55297.3935167,195.64344226,10.2108018,0.00033040199195966125,7.739739885437302e-06,2.1250100135803223,1.911460041999817,0.2019609957933426,3.948350058635697e-05,7.28902023183764e-07,0.3128030002117157,4.3668999671936035,102760453,128,32768
120251956434903476,120244260230000059,15831323,51,1,g,55303.4429161,195.64344527,10.2107741,0.0005527940229512751,2.8610199933609692e-06,1.4682600498199463,1.3111300468444824,0.9996399879455566,0.0005417410284280777,2.557259904278908e-06,0.8812710046768188,2.8259899616241455,102760517,128,7374912
120251956434903476,120245182230000052,15832523,51,1,g,55303.4521368,195.64345289,10.21076961,0.0005500019760802388,2.907419911934994e-06,1.5967700481414795,1.4924700260162354,0.998960018157959,0.0005530510097742081,2.5730998913786607e-06,0.904075026512146,3.3398900032043457,102760517,128,7374912
120251956434903476,148766208500000192,28834050,51,4,z,55588.6622669,195.64343856,10.21077185,0.0002041340048890561,3.2690500120224897e-06,1.0937000513076782,0.9784049987792969,0.996766984462738,0.000208964993362315,2.3343100110650994e-06,0.8606160283088684,2.297919988632202,102760517,128,7374912
120251956434903476,148767332500000164,28836250,51,4,z,55588.6734977,195.64343332,10.21076997,0.00020883500110358,3.5325399494468e-06,1.0576200485229492,1.0029799938201904,0.9975789785385132,0.00020947400480508804,2.3246900582307717e-06,0.8724049925804138,2.2978899478912354,102760517,128,7374912
120251956434903476,148964270500000221,28982850,51,5,y,55590.6428906,195.64343519,10.21078295,0.00017396399925928563,6.870719971630024e-06,1.1417499780654907,1.102020025253296,0.9967399835586548,0.0001938640052685514,3.4992599466932006e-06,0.8658030033111572,2.553770065307617,102760517,128,7374912
120251956434903476,148965336500000204,28985050,51,5,y,55590.6535439,195.64343944,10.21077302,0.00017570699856150895,5.999950190016534e-06,0.9834640026092529,0.8939269781112671,0.9978190064430237,0.00017619300342630595,3.37131996275275e-06,0.8554580211639404,2.0428600311279297,102760517,128,7374912
120251956434903476,149163178300000202,29094430,51,5,y,55592.6319621,195.64340888,10.2108363,0.0001520850055385381,6.441810000978876e-06,1.0695799589157104,1.0299700498580933,0.996819019317627,0.0001327640056842938,2.8258700695005246e-06,0.8658030033111572,2.5535199642181396,35651585,128,40929344
120251956434903476,149164247500000213,29096550,51,5,y,55592.6426589,195.64344132,10.21078102,0.00018151200492866337,7.038140211079735e-06,1.3338899612426758,1.2651699781417847,0.999347984790802,0.00018788600573316216,3.317680011605262e-06,0.8952469825744629,3.0644400119781494,102760453,128,7374912
120251956434903476,155236172320000085,32005332,51,2,r,55653.3619585,195.64343452,10.21077429,0.00037150600110180676,2.430020003885147e-06,1.1904100179672241,1.034369945526123,0.998062014579773,0.0003730249882210046,2.1621499399770983e-06,0.872169017791748,2.570460081100464,102760517,128,7374912
120251956434903476,155237140320000096,32006932,51,2,r,55653.3716415,195.64342952,10.21078815,0.0003646769910119474,2.4989799385366496e-06,1.3505899906158447,1.2239099740982056,0.9983019828796387,0.00036846299190074205,2.1453799945447827e-06,0.8891630172729492,2.8276100158691406,102760517,128,7374912
