objID,detectID,imageID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,infoFlag,infoFlag2,infoFlag3
107351561288148089,113442958270000168,13213727,1,g,55235.4299369,156.12881843,-0.53530424,9.872519876807928e-05,1.5724300510555622e-06,1.621359944343567,1.453760027885437,0.9991509914398193,0.0001007329992717132,1.0090800515172305e-06,102760453,128,7374912
107351561288148089,113443824270000158,13214227,1,g,55235.4385911,156.12882693,-0.53528993,9.484899783274159e-05,1.7544899719723617e-06,1.8973900079727173,1.7716799974441528,0.999455988407135,9.131000115303323e-05,9.552070423524128e-07,102760453,128,40929344
107351561288148089,113550503270000410,13273627,4,z,55236.5052657,156.12883303,-0.53528214,4.2657800804590806e-05,2.53758003054827e-06,1.2094299793243408,1.1468299627304077,0.9941149950027466,4.7045999963302165e-05,9.58181999521912e-07,35651585,0,7374912
107351561288148089,113551388020000314,13275002,4,z,55236.5141193,156.12883036,-0.53530451,4.42966993432492e-05,2.154469939341652e-06,1.0647599697113037,0.9708880186080933,0.9983350038528442,4.4219101255293936e-05,9.370439784106566e-07,35651585,0,7374912
107351561288148089,114140355660000136,13581166,1,g,55242.4038561,156.12882629,-0.53531872,9.178269829135388e-05,2.915860022767447e-06,1.47885000705719,1.2465300559997559,0.23336799442768097,1.1758000255213119e-05,3.7705200384152704e-07,102760453,128,32768
107351561288148089,114141263660000196,13582266,1,g,55242.4129426,156.12881552,-0.53530956,0.00010003899660659954,1.997259914787719e-06,1.4908599853515625,1.256500005722046,0.4501909911632538,3.122260022792034e-05,6.107690069256932e-07,102760453,128,32768
107351561288148089,114639309200000238,13773020,2,r,55247.3933077,156.12882757,-0.53530734,7.389349775621668e-05,1.9890001112798927e-06,1.9345099925994873,1.7775499820709229,0.8835530281066895,6.417559779947624e-05,9.308179755862511e-07,102760517,128,7374912
107351561288148089,114639421660000224,13773266,2,r,55247.3944246,156.12882575,-0.53531921,6.524110358441249e-05,2.157039943995187e-06,2.5026299953460693,2.318079948425293,0.9926769733428955,6.767189915990457e-05,9.55951009018463e-07,102760453,128,7374912
107351561288148089,114640170200000217,13774820,2,r,55247.4019099,156.12881015,-0.53527898,6.983659841353074e-05,2.4510600269422866e-06,2.5537500381469727,2.51213002204895,0.8243319988250732,5.484420034918003e-05,8.575549941269855e-07,102760453,128,32768
107351561288148089,114640281660000173,13775066,2,r,55247.403024,156.12882129,-0.53529559,7.020979683147743e-05,2.1119899429322686e-06,2.3555099964141846,2.2492599487304688,0.9920269846916199,6.714380288030952e-05,9.502600164523756e-07,102760453,128,7342144
107351561288148089,115034996200000302,14063420,3,i,55251.3501613,156.12887243,-0.53540099,4.318670107750222e-05,3.316140009701485e-06,1.358430027961731,1.2035399675369263,0.7814840078353882,2.2030100808478892e-05,6.509000058940728e-07,35651585,128,0
107351561288148089,115035113660000254,14020966,3,i,55251.3513236,156.12884143,-0.53532956,4.5741799112875015e-05,2.661620101207518e-06,0.9625729918479919,0.8752089738845825,0.9976919889450073,4.58842987427488e-05,9.618210015105433e-07,35651585,0,7342144
107351561288148089,115036048660000293,14022566,3,i,55251.3606759,156.12883563,-0.53532189,5.125960160512477e-05,2.2446999992098426e-06,1.2118099927902222,0.955597996711731,0.9976660013198853,5.059099930804223e-05,9.410130132891936e-07,35651585,128,7342144
107351561288148089,122924209540000524,16711254,4,z,55330.2422741,156.12884479,-0.53530597,4.210840052110143e-05,3.0058299671509303e-06,0.9667350053787231,0.8420069813728333,0.9982029795646667,4.410250039654784e-05,1.057849999597238e-06,35651585,0,7374912
107351561288148089,122925421540000404,16713554,4,z,55330.2543931,156.12883432,-0.53533217,3.791959898080677e-05,3.330229901621351e-06,1.262279987335205,1.1258599758148193,0.9989200234413147,4.0640599763719365e-05,1.0055499615191366e-06,35651585,0,7374912
107351561288148089,144564630460000411,26570246,4,z,55546.6464854,156.1288568,-0.53533051,4.266660107532516e-05,2.48159994953312e-06,1.303130030632019,1.1844799518585205,0.9981679916381836,4.505559991230257e-05,1.0521699778109905e-06,35651585,0,7374912
107351561288148089,144565773460000475,26572446,4,z,55546.657906,156.12882541,-0.53530618,4.6922799811000004e-05,2.866609975171741e-06,1.5088000297546387,1.3389899730682373,0.9984949827194214,4.950380025547929e-05,1.0973500366162625e-06,35651585,0,7374912
107351561288148089,144658049650000724,26631365,5,y,55547.5806714,156.12882158,-0.5353529,3.023349927389063e-05,6.045089776307577e-06,0.8837730288505554,0.7604489922523499,0.9971290230751038,1.4633200407843105e-05,9.929469797498314e-07,35651585,0,40929344
107351561288148089,144659140650000689,26633565,5,y,55547.5915824,156.12882475,-0.53532044,3.5593500797403976e-05,6.522710009448929e-06,1.0039199590682983,0.8966820240020752,0.9973949790000916,4.9891499656951055e-05,1.809440050237754e-06,35651585,0,7374912
107351561288148089,151438937510000229,30498751,2,r,55615.3896128,156.12882145,-0.53530312,6.721779936924577e-05,1.7965300003197626e-06,1.3478000164031982,1.0499800443649292,0.9984350204467773,6.59853030811064e-05,1.0781999435494072e-06,102760517,128,7342144
107351561288148089,151440041510000198,30500551,2,r,55615.400655,156.12883296,-0.53530411,6.997730088187382e-05,2.070479922622326e-06,1.137369990348816,0.9763479828834534,0.9972130060195923,7.094970351317897e-05,1.2083600040568854e-06,102760517,128,7342144
107351561288148089,151444050620000565,30506162,3,i,55615.440774,156.1288019,-0.53535601,4.8205798520939425e-05,6.144869985291734e-06,1.0534600019454956,1.0333399772644043,0.9983119964599609,4.008939868072048e-05,1.1898199545612442e-06,35651585,0,7342144
107351561288148089,151445283620000230,30507962,3,i,55615.4531017,156.12882462,-0.53532539,5.1040500693488866e-05,2.6200500542472582e-06,1.083109974861145,1.0165599584579468,0.9979450106620789,5.342559961718507e-05,9.704820058686892e-07,35651585,0,7342144
107351561288148089,153142081730000127,30847173,1,g,55632.4210593,156.12884777,-0.5353138,0.00010484499944141135,1.8894099866884062e-06,1.3079400062561035,1.15693998336792,0.9987559914588928,0.000104286998976022,1.2164899771960336e-06,102760517,128,7374912
107351561288148089,153143254730000146,30848973,1,g,55632.4327972,156.12882829,-0.53531112,0.00010205300350207835,1.8348899857301149e-06,1.272860050201416,1.1636099815368652,0.9987310171127319,0.00010326500341761857,1.2120699466322549e-06,102760517,128,7374912
107351561288148089,157324769560000551,32803256,5,y,55674.2478713,156.12879654,-0.53527189,5.000159944756888e-05,7.973520041559823e-06,1.2345499992370605,1.178760051727295,0.9980559945106506,4.191519838059321e-05,1.6405599581048591e-06,35651585,0,7374912
107351561288148089,157325958560000395,32805456,4,z,55674.2597606,156.12882558,-0.53533224,3.1199499062495306e-05,3.4277500162716024e-06,1.0259699821472168,0.9132400155067444,0.924468994140625,1.0657900020305533e-05,5.745960152125917e-07,35653633,0,2112
107351561288148089,187149944150000214,45586015,2,r,55972.4996855,156.12883012,-0.53531727,7.015169830992818e-05,1.5271599522748147e-06,1.0644899606704712,0.9879930019378662,0.9981529712677002,7.113879837561399e-05,1.0197800293099135e-06,102760517,128,7342144
107351561288148089,187151130150000208,45587915,2,r,55972.5115493,156.12882452,-0.53531369,6.711419700877741e-05,1.7233300013685948e-06,1.2439500093460083,1.1826399564743042,0.9995899796485901,7.071190339047462e-05,1.0125299922947306e-06,102760517,128,7342144
107351561288148089,187152486150000346,45590015,3,i,55972.5251295,156.12883334,-0.53531343,4.984710176358931e-05,1.5264199646480847e-06,1.165369987487793,1.1014399528503418,0.9977710247039795,5.0203900173073635e-05,8.158389732670912e-07,102760517,128,7342144
