objID,detectID,imageID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,infoFlag,infoFlag2,infoFlag3
171390763776867703,113522188350000040,13237535,5,y,55236.2220681,76.37763594,52.83082897,0.02367749996483326,3.884960096911527e-05,1.338189959526062,1.2853699922561646,0.9984239935874939,0.023989500477910042,3.8626199966529384e-05,102760517,128,57706560
171390763776867703,113523060350000037,13239135,5,y,55236.230784,76.37764084,52.83083288,0.023946400731801987,3.851939982268959e-05,1.4794399738311768,1.219290018081665,0.9987050294876099,0.024136599153280258,3.820610072580166e-05,102760517,128,7374912
171390763776867703,115625311140000027,14409114,5,y,55257.2532923,76.37762366,52.8308209,0.02459700033068657,3.7465601053554565e-05,1.3686399459838867,1.1320199966430664,0.9989809989929199,0.025028400123119354,3.745210051420145e-05,102760517,128,7374912
171390763776867703,115626320140000029,14410814,5,y,55257.2633904,76.37762746,52.83082091,0.02431049942970276,3.770280090975575e-05,1.2893600463867188,1.1074199676513672,0.9980400204658508,0.024950699880719185,3.740519969142042e-05,102760517,128,7374912
171390763776867703,137160967740000003,23390874,4,z,55472.6098609,76.37764729,52.83080381,0.02674739994108677,2.7020600100513548e-05,1.0742599964141846,0.9554089903831482,0.5261710286140442,0.024834999814629555,2.5432600523345172e-05,103825415,160,34880
171390763776867703,137162099740000001,23392974,4,z,55472.6211768,76.37764663,52.83079971,0.027924900874495506,2.6846300897886977e-05,1.06535005569458,1.0544899702072144,0.44119200110435486,0.02928120084106922,2.7571899408940226e-05,103825415,160,34880
171390763776867703,139248145440000042,24517844,5,y,55493.4816357,76.37763535,52.83080963,0.02438879944384098,4.178360177320428e-05,1.5444600582122803,1.3502299785614014,0.9983479976654053,0.024533700197935104,3.8849098928039894e-05,102760517,128,7374912
171390763776867703,139249060440000041,24519644,5,y,55493.4907816,76.37763521,52.83080202,0.02466389909386635,4.2846200813073665e-05,1.3761399984359741,1.3237199783325195,0.9989429712295532,0.024855300784111023,3.938690133509226e-05,102760517,128,7374912
171390763776867703,144648541630000007,26620763,3,i,55547.4856873,76.37767261,52.83078576,0.04143799841403961,3.2710100640542805e-05,1.3805400133132935,1.2329100370407104,0.4006910026073456,0.014689000323414803,1.4250200365495402e-05,640680069,160,0
171390763776867703,144649725630000001,26622463,3,i,55547.4975178,76.37767211,52.83078593,0.04102620109915733,3.063090116484091e-05,1.3661500215530396,1.2603399753570557,0.3379710018634796,0.016582099720835686,1.5021400031400844e-05,103809157,160,0
171390763776867703,146536318440000000,27330444,1,g,55566.3634347,76.37786371,52.83070288,0.05080550163984299,3.924169868696481e-05,1.3415900468826294,1.184440016746521,0.08911050111055374,0.031889498233795166,2.1377200027927756e-05,640680069,160,32768
171390763776867703,146537488440000003,27329044,1,g,55566.3751432,76.37766598,52.83078055,0.0904792994260788,4.9351499910699204e-05,1.597599983215332,1.444219946861267,0.2113569974899292,0.030117599293589592,2.0780600607395172e-05,640680069,160,32768
171390763776867703,148138624440000054,28337844,5,y,55582.3864351,76.37760478,52.83079867,0.02340340055525303,4.34497014794033e-05,1.5556000471115112,1.4908699989318848,0.9983170032501221,0.02400599978864193,3.9979699067771435e-05,102760517,128,91228224
171390763776867703,148139334440000046,28339244,5,y,55582.3935239,76.3776251,52.83079724,0.023612599819898605,4.3156600440852344e-05,1.9200899600982666,1.845960021018982,0.9990710020065308,0.024006899446249008,3.9302398363361135e-05,102760517,128,91228224
171390763776867703,171359091340000005,39048334,2,r,55814.5911537,76.37760444,52.83078319,0.08760569989681244,6.067909998819232e-05,1.1307599544525146,1.0069899559020996,0.15383599698543549,0.010520599782466888,1.1796099897765089e-05,640680069,160,32768
171390763776867703,171360214340000005,39049534,2,r,55814.6023752,76.37759868,52.83079258,0.08900000154972076,5.8099700254388154e-05,1.1440500020980835,1.0200999975204468,0.14798800647258759,0.012693899683654308,1.2885399883089121e-05,640680069,160,32768
171390763776867703,171755038340000043,39247034,5,y,55818.550557,76.37764964,52.83078544,0.024049799889326096,4.259920024196617e-05,1.1161799430847168,0.9777920246124268,0.9978629946708679,0.024288799613714218,3.999119871878065e-05,102760517,128,74451008
171390763776867703,171755689340000043,39248334,5,y,55818.557077,76.37764509,52.8307831,0.024304399266839027,4.262999937054701e-05,1.2578799724578857,1.1142799854278564,0.9981070160865784,0.024264700710773468,3.9769998693373054e-05,102760517,128,74451008
171390763776867703,181631288340000001,43202434,1,g,55917.3131329,76.37762027,52.83076501,0.08895959705114365,3.9648599340580404e-05,2.127619981765747,1.9379199743270874,0.2348960041999817,0.05554309859871864,2.893979944929015e-05,640680069,160,32768
171390763776867703,183531648210000035,43732521,5,y,55936.316665,76.37764498,52.83077791,0.024651799350976944,4.0988401451613754e-05,0.8684989809989929,0.8313159942626953,0.9983459711074829,0.024690499529242516,4.1196901293005794e-05,102760517,128,74483776
171390763776867703,183532418210000041,43734021,5,y,55936.3243651,76.37764577,52.83077795,0.02389409951865673,4.041039937874302e-05,1.0957399606704712,0.9699670076370239,0.9969419836997986,0.024350300431251526,4.014790101791732e-05,102760517,128,7374912
171390763776867703,184427153340000010,43973834,1,g,55945.2717989,76.37761197,52.83077156,0.09483490139245987,4.9770798796089366e-05,1.4744700193405151,1.4199899435043335,0.235944002866745,0.03337879851460457,2.2421099856728688e-05,640680069,160,32768
171390763776867703,185627019340000024,44639334,4,z,55957.2703767,76.37763401,52.83076967,0.029131900519132614,2.6178100597462617e-05,1.2889699935913086,1.1624200344085693,0.9987519979476929,0.029634099453687668,2.7474199669086374e-05,640696327,128,34880
171390763776867703,185627686340000034,44640634,4,z,55957.2770411,76.37763645,52.83077615,0.02913450077176094,2.8614900656975806e-05,1.1635899543762207,1.016379952430725,0.848222017288208,0.02051129937171936,2.3054999473970383e-05,103809157,128,32768
171390763776867703,185628284210000043,44641721,4,z,55957.2830231,76.37761441,52.83077792,0.022008899599313736,2.4043900339165702e-05,1.1159800291061401,1.094920039176941,0.5220299959182739,0.025932200253009796,2.5735000235727057e-05,1176518663,160,34880
171390763776867703,185629055210000043,44643221,4,z,55957.2907292,76.37764002,52.83077481,0.02377380058169365,2.489809958206024e-05,1.1549700498580933,1.0557299852371216,0.6015499830245972,0.026924800127744675,2.6376299501862377e-05,1176518663,160,34880
171390763776867703,212053557360000043,53579636,5,y,56221.5357557,76.377658,52.83075727,0.024783499538898468,3.9322600059676915e-05,1.7056100368499756,1.4379899501800537,0.9981259703636169,0.0248757004737854,3.869079955620691e-05,102760517,128,7374912
171390763776867703,212054047360000042,53580936,5,y,56221.5406496,76.3776576,52.8307581,0.024723399430513382,3.90661989513319e-05,1.5389200448989868,1.2211300134658813,0.9996910095214844,0.024691300466656685,3.89357992389705e-05,102760517,128,7374912
171390763776867703,212151693340000026,53635934,2,r,56222.5171751,76.37766025,52.83074702,0.07584699988365173,5.660350143443793e-05,1.1645400524139404,0.9973980188369751,0.15265600383281708,0.012687199749052525,1.4600300346501172e-05,640680069,160,0
171390763776867703,212152906340000013,53638734,2,r,56222.5293027,76.37763792,52.83074806,0.06308359652757645,5.009139931644313e-05,1.2850899696350098,1.0765000581741333,0.16627299785614014,0.01603570021688938,1.7311700503341854e-05,640680069,160,0
171390763776867703,212660833650000020,53899265,4,z,56227.6085179,76.37771967,52.83075822,0.023933999240398407,2.664460043888539e-05,1.0340700149536133,0.899869978427887,0.45938199758529663,0.022231100127100945,2.4572400434408337e-05,103809157,160,34880
171390763776867703,212661518650000007,53900565,4,z,56227.6153609,76.37771286,52.83076277,0.021515199914574623,2.694509930734057e-05,1.0315500497817993,0.8089550137519836,0.26825401186943054,0.01847260072827339,2.240489993710071e-05,103809157,160,32768
171390763776867703,213452609440000000,54413644,3,i,56235.526367,76.37764147,52.83076055,0.038248199969530106,3.5017601476283744e-05,0.9963080286979675,0.9221500158309937,0.12108799815177917,0.010247900150716305,1.1689499842759687e-05,103809157,160,32768
171390763776867703,213453937440000019,54415544,3,i,56235.539636,76.37764156,52.83075466,0.03835019841790199,3.73840011889115e-05,0.9501540064811707,0.9004729986190796,0.08149690181016922,0.008087649941444397,1.0365900379838422e-05,103809157,160,32768
171390763776867703,213454804440000013,54416744,3,i,56235.5483044,76.37764229,52.83075152,0.03784779831767082,3.48190005752258e-05,1.0020999908447266,0.8847569823265076,0.21849000453948975,0.00968645978718996,1.1414300388423726e-05,103809157,160,32768
171390763776867703,213455995440000007,54418644,3,i,56235.560216,76.37766307,52.83075267,0.03981290012598038,3.3059401175705716e-05,1.1709699630737305,1.0172200202941895,0.19644400477409363,0.011758999899029732,1.2495999726525042e-05,103809157,160,32768
171390763776867703,213547832550000041,54479755,3,i,56236.4785876,76.37776696,52.83065826,0.025679200887680054,2.2712400095770136e-05,1.1398199796676636,1.113860011100769,0.2104319930076599,0.0100662000477314,1.1286099834251218e-05,1177550981,160,32768
171390763776867703,213549287550000048,54481855,3,i,56236.4931345,76.37769185,52.83068426,0.03661629930138588,3.814549927483313e-05,0.9343810081481934,0.8260930180549622,0.21291999518871307,0.005661179777234793,8.511429768987e-06,1177550981,160,32768
171390763776867703,217045844460000003,55490746,1,g,56271.4587092,76.37770025,52.83071623,0.08360479772090912,5.519049955182709e-05,1.7427200078964233,1.6285699605941772,0.05572919920086861,0.023126600310206413,1.844140024331864e-05,640680069,160,32768
171390763776867703,220536362640000000,56683664,2,r,56306.3638653,76.37769992,52.83073037,0.05249650031328201,3.2238800486084074e-05,1.3951499462127686,1.3873900175094604,0.20947499573230743,0.025789599865674973,1.8305900084669702e-05,640680069,160,32768
171390763776867703,220537630640000002,56686264,2,r,56306.3765502,76.37771925,52.83073057,0.05342689901590347,3.6056098906556144e-05,1.306439995765686,1.2488000392913818,0.10014499723911285,0.01943580061197281,1.590790088812355e-05,640680069,160,32768
