objID,detectID,imageID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,infoFlag,infoFlag2,infoFlag3
97850370715284759,132461745200000946,20844920,4,z,55425.6176279,37.07153321,-8.45469158,1.0424199899716768e-05,2.1301200376910856e-06,1.1051000356674194,0.8573160171508789,0.8073989748954773,2.4710800516913878e-06,2.53096004598774e-07,35651585,0,32768
97850370715284759,132963218400000362,21136940,4,z,55430.6323624,37.07156211,-8.45456508,1.8514700059313327e-05,2.748869974311674e-06,1.2230499982833862,0.8739950060844421,0.9980700016021729,1.1940899639739655e-05,5.567500238612411e-07,35651585,0,7342144
97850370715284759,133062524400000508,21209240,4,z,55431.6254194,37.07157794,-8.45450682,1.7977599782170728e-05,2.8785700578737305e-06,1.2131999731063843,1.0069199800491333,0.9972699880599976,2.0137800675001927e-05,7.486900130970753e-07,35651585,0,7342144
97850370715284759,137751042400000137,23718640,1,g,55478.5106817,37.0715952,-8.45452368,4.028619878226891e-05,1.1983499916823348e-06,1.329699993133545,1.2415900230407715,0.998199999332428,4.134009941481054e-05,7.924909937173652e-07,102760517,128,7374912
97850370715284759,137752229400000134,23720440,1,g,55478.5225449,37.07160168,-8.45453383,4.125530176679604e-05,1.2471599575292203e-06,1.4083600044250488,1.3015999794006348,0.9993630051612854,4.065710163558833e-05,7.84476981152693e-07,102760517,128,7374912
97850370715284759,138455325610000365,24141061,2,r,55485.5534849,37.07157346,-8.45451884,2.987140032928437e-05,1.8556199847807875e-06,1.8316199779510498,1.7180700302124023,0.9993420243263245,2.5129900677711703e-05,5.671220151270973e-07,35651585,0,7374912
97850370715284759,138456416610000369,24142761,2,r,55485.5643985,37.07156961,-8.45455503,3.0273900847532786e-05,2.105269913954544e-06,2.193730115890503,2.029020071029663,0.9989280104637146,2.8273900170461275e-05,6.033340014255373e-07,35651585,0,7374912
97850370715284759,138650489400000365,24247640,3,i,55487.5051668,37.07158364,-8.45454734,2.6256899218424223e-05,2.044200073214597e-06,1.1409000158309937,1.0819599628448486,0.998386025428772,3.00189003610285e-05,6.745930249962839e-07,35651585,0,7342144
97850370715284759,138651593400000503,24249240,3,i,55487.5161981,37.07159886,-8.45457818,2.836380008375272e-05,3.1171800856100162e-06,1.1294699907302856,1.0461900234222412,0.9982320070266724,2.3852300728322007e-05,7.096500098668912e-07,35651585,0,7342144
97850370715284759,140736379570000200,25220357,1,g,55508.3640505,37.07155655,-8.45452655,4.543489922070876e-05,1.4504699947792687e-06,1.6728999614715576,1.4857300519943237,0.9773539900779724,4.8309499106835574e-05,8.36058006825624e-07,102760453,128,40929344
97850370715284759,140737343100000168,25221810,1,g,55508.3736881,37.07155659,-8.45449012,3.9862701669335365e-05,1.4319499541670666e-06,1.896239995956421,1.4367599487304688,0.9982820153236389,3.497509896988049e-05,7.228729828057112e-07,102760453,128,40929344
97850370715284759,143429567570000264,26311257,2,r,55535.295914,37.07161622,-8.45452336,3.33579009748064e-05,1.5502399719480309e-06,1.742419958114624,1.6495000123977661,0.9974750280380249,3.355419903527945e-05,6.28079988018726e-07,35651585,128,7374912
97850370715284759,148225853570000670,28404457,4,z,55583.2587149,37.071577,-8.45456862,1.4885899872751907e-05,2.2837600681668846e-06,0.9572880268096924,0.8185819983482361,0.9990130066871643,1.3079799828119576e-05,5.811310188619245e-07,35651585,0,7374912
97850370715284759,148227001370000563,28406837,4,z,55583.2701857,37.07155837,-8.45457586,1.636829983908683e-05,2.2859699129185174e-06,0.8879730105400085,0.8016080260276794,0.9966610074043274,1.7248199583264068e-05,6.661859970336081e-07,35651585,0,7374912
97850370715284759,176244314520000161,41557652,1,g,55863.4434083,37.07159648,-8.45452581,4.4736698328051716e-05,1.7974799675357644e-06,2.254040002822876,2.1916799545288086,0.9992539882659912,4.781299867318012e-05,8.286650086120062e-07,35651649,128,7374912
97850370715284759,176245562520000158,41559352,1,g,55863.4558853,37.07159959,-8.45453363,4.422149868332781e-05,1.6684599586369586e-06,2.058720111846924,1.921239972114563,0.9980059862136841,4.2282699723728e-05,7.838809779059375e-07,35651585,128,7374912
97850370715284759,176246857520000295,41561452,2,r,55863.4688096,37.07157252,-8.45451069,3.092780025326647e-05,1.5498100083277677e-06,1.5929299592971802,1.5226900577545166,0.9988080263137817,2.85102996713249e-05,6.00198973188526e-07,35651585,0,7374912
97850370715284759,176248042520000294,41563352,2,r,55863.4806681,37.07156751,-8.45453282,3.0212699130061083e-05,1.4936499610485043e-06,1.6749900579452515,1.589169979095459,0.998458981513977,2.8766800824087113e-05,6.019459988237941e-07,35651585,0,7374912
