objID,detectID,imageID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,infoFlag,infoFlag2,infoFlag3
107580158424764461,98754025150000468,9679915,2,r,55088.5406103,15.84248847,-0.34662948,2.9047299904050305e-05,2.2341801013681106e-06,1.9610099792480469,1.586590051651001,0.9976649880409241,7.765710324747488e-05,1.3679499488716829e-06,35651585,0,57673792
107580158424764461,99558324110000152,9981411,2,r,55096.5835887,15.84242322,-0.34672725,6.96081988280639e-05,1.3135099834471475e-06,1.2855199575424194,1.198240041732788,0.9979109764099121,6.497540016425774e-05,7.247140274557751e-07,102760453,128,124815424
107580158424764461,99559165110000142,9983011,2,r,55096.5920074,15.84240339,-0.34675526,2.5956200261134654e-05,5.568160190705385e-07,1.1291199922561646,0.7035369873046875,0.9980300068855286,6.74425027682446e-05,7.381460136457463e-07,102776839,128,124815424
107580158424764461,100352906110000142,10233111,2,r,55104.5294161,15.84248592,-0.34662512,5.779420098406263e-05,1.8873499811888905e-06,1.230679988861084,1.171779990196228,0.9983469843864441,4.7806999646127224e-05,6.173759743433038e-07,102760453,128,7342144
107580158424764461,100353748110000169,10234111,2,r,55104.5378409,15.84249058,-0.34658387,6.158249743748456e-05,2.576140104793012e-06,1.5365999937057495,1.384660005569458,0.9981480240821838,5.047479862696491e-05,6.564209797943477e-07,35651585,128,7342144
107580158424764461,131256231620000425,20328762,4,z,55413.56249,15.84252803,-0.34657111,3.160789856337942e-05,3.199480033799773e-06,1.4701299667358398,1.405150055885315,0.9986640214920044,2.4144899725797586e-05,7.782739999129262e-07,35651585,0,7374912
107580158424764461,131257194620000624,20330462,4,z,55413.5721251,15.84248578,-0.34663364,3.121130066574551e-05,2.9418499707389856e-06,1.4206600189208984,1.2706600427627563,0.9992129802703857,3.605359961511567e-05,9.507900244898337e-07,35651585,0,7374912
107580158424764461,131263173650000880,20335865,5,y,55413.6319169,15.84252571,-0.34658563,3.2131698390003294e-05,6.2162398535292596e-06,1.00996994972229,0.8587149977684021,0.9973070025444031,1.4567300240742043e-05,9.746470368554583e-07,35651585,0,7374912
107580158424764461,136543076620000369,23181762,3,i,55466.4310325,15.8424879,-0.34661128,3.7536901800194755e-05,1.92506990970287e-06,1.2697199583053589,1.196969985961914,0.9994350075721741,3.486619971226901e-05,6.585569849448802e-07,35651585,0,7374912
107580158424764461,136544207730000360,23183473,3,i,55466.4423383,15.84249638,-0.34658085,4.184119825367816e-05,1.7989799516726634e-06,1.0377999544143677,0.9372569918632507,0.7726550102233887,2.8668000595644116e-05,5.980289756735147e-07,35651585,0,32768
