objID,detectID,imageID,skyCellID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,apFillF,apRadius,infoFlag,infoFlag2,infoFlag3
162761835213366810,88431416100000443,7329010,48,5,y,54985.3143457,183.52137279,45.63844814,8.076990343397483e-05,9.432439583179075e-06,0.8575500249862671,0.8299300074577332,0.998445987701416,7.868510147091001e-05,2.2887099930812838e-06,0.8250070214271545,1.786870002746582,35651585,0,7342144
162761835213366810,88432456100000503,7330610,48,5,y,54985.3247347,183.52137832,45.63844487,5.651440005749464e-05,8.832390449242666e-06,1.025230050086975,0.7411320209503174,0.9967550039291382,5.7458601077087224e-05,1.9157901078870054e-06,0.8355630040168762,2.0423998832702637,35651585,0,7342144
162761835213366810,112355179050000253,12795105,48,5,y,55224.5519781,183.52119603,45.6385095,8.770610293140635e-05,1.0774399925139733e-05,1.360610008239746,1.2586300373077393,0.9985929727554321,9.432849765289575e-05,2.365020009165164e-06,0.9059590101242065,3.328130006790161,35651585,0,7374912
162761835213366810,112355282600000212,12795360,48,5,y,55224.553007,183.52128801,45.63846376,9.067149949260056e-05,1.2008100384264253e-05,1.4481600522994995,1.259469985961914,0.9983159899711609,8.147789776558056e-05,2.2808899302617647e-06,0.8952469825744629,3.0619399547576904,35651585,0,7374912
162761835213366810,112356072050000352,12796805,48,5,y,55224.5609037,183.52125038,45.63846768,8.901250112103298e-05,1.2743999832309783e-05,1.6200400590896606,1.5634599924087524,0.9984130263328552,0.0001189660033560358,2.6354300644015893e-06,0.9195619821548462,3.839669942855835,35651585,0,7374912
162761835213366810,112356178600000179,12797160,48,5,y,55224.5619673,183.52135715,45.63848412,8.970610360847786e-05,1.4244100384530611e-05,1.835729956626892,1.7718000411987305,0.9986670017242432,0.00011199100117664784,2.6080999759869883e-06,0.9238449931144714,4.083040237426758,35651585,0,7374912
162761835213366810,115241549150000143,14164415,48,3,i,55253.4156898,183.52128194,45.63847498,0.0001312990061705932,3.291969960628194e-06,1.146720051765442,1.0735100507736206,0.9971089959144592,0.00013899800251238048,1.5494599665544229e-06,0.8658030033111572,2.5607800483703613,102760453,128,7342144
162761835213366810,115241717710000112,14164771,48,3,i,55253.4173614,183.52128593,45.6384942,0.00013686000602319837,4.614109911926789e-06,1.5530999898910522,1.1968300342559814,0.6853280067443848,7.601149991387501e-05,1.176269961433718e-06,0.4551039934158325,2.805459976196289,102760453,128,0
162761835213366810,115242437150000142,14166015,48,3,i,55253.4245606,183.5212924,45.63849046,0.00013766399933956563,2.727349965425674e-06,1.1459300518035889,1.0196900367736816,0.9985759854316711,0.00013706099707633257,1.5471899814656354e-06,0.8684750199317932,2.304490089416504,102760517,128,7374912
162761835213366810,115242607710000154,14166371,48,3,i,55253.426268,183.52146747,45.63830588,5.660640090354718e-05,4.312470082368236e-06,1.6239299774169922,1.180340051651001,0.7646480202674866,2.1473399101523682e-05,6.229420250747353e-07,0.48930299282073975,2.805389881134033,35651585,0,0
162761835213366810,115245671150000093,14170815,48,2,r,55253.4569275,183.52127175,45.63848304,0.000195308995898813,2.87985994873452e-06,1.1790800094604492,0.982420027256012,0.9823240041732788,0.00019499599875416607,1.668039999458415e-06,0.8645449876785278,2.3052499294281006,102760517,128,7374912
162761835213366810,115246086710000078,14171571,48,2,r,55253.4610807,183.52132458,45.63848148,0.00018086199997924268,2.9525099307647906e-06,1.7323800325393677,1.345710039138794,0.8547490239143372,0.0001363199990009889,1.4041700069356011e-06,0.5366550087928772,2.8069300651550293,102760453,128,108038208
162761835213366810,115246562150000113,14172315,48,2,r,55253.4658392,183.52128856,45.63847947,0.0001897329930216074,2.6268000965501415e-06,1.1652499437332153,0.9910489916801453,0.9961050152778625,0.00018915699911303818,1.6389800521210418e-06,0.8684750199317932,2.305259943008423,102760517,128,7374912
162761835213366810,115246974710000097,14173071,48,2,r,55253.4699564,183.52130793,45.63847443,0.00017950800247490406,2.8588799523276975e-06,1.7117700576782227,1.4805500507354736,0.9282069802284241,0.00016466999659314752,1.533950012344576e-06,0.5968310236930847,3.0617098808288574,102760453,128,108038208
162761835213366810,117545473440000107,15027144,48,1,g,55276.455044,183.52128821,45.63847037,0.00027389300521463156,2.561029987191432e-06,1.9326000213623047,1.6464799642562866,0.999455988407135,0.00028279999969527125,1.8375600348008447e-06,0.9226009845733643,4.116779804229736,102760517,128,7374912
162761835213366810,117546390440000093,15028244,48,1,g,55276.4642035,183.52129695,45.63847303,0.0002773329906631261,2.4884000140446005e-06,1.8535499572753906,1.5512800216674805,0.9992169737815857,0.00027971400413662195,1.8401799479761394e-06,0.9013370275497437,3.6018800735473633,102760517,128,7374912
162761835213366810,118047129560000177,15160056,48,5,y,55281.471477,183.52135645,45.63849874,0.00011319100303808227,1.1538900253071915e-05,1.7939200401306152,1.4954500198364258,0.9983540177345276,0.00012896799307782203,2.796220087475376e-06,0.9195619821548462,3.8411200046539307,35651585,0,7374912
162761835213366810,118047283100000188,15160310,48,5,y,55281.4730158,183.52132462,45.63846767,8.604399772593752e-05,1.0913799997069873e-05,1.3230500221252441,1.2691600322723389,0.9984369874000549,0.00010083799861604348,2.601570031401934e-06,0.8974570035934448,3.0624499320983887,35651585,0,7374912
162761835213366810,118048053560000364,15161856,48,5,y,55281.4807075,183.52125292,45.63850373,8.578039705753326e-05,1.076219996321015e-05,1.6041699647903442,1.3681999444961548,0.9979069828987122,0.00013628099986817688,2.901779907915625e-06,0.9110810160636902,3.585319995880127,35667969,0,7374912
162761835213366810,118048207100000373,15162110,48,5,y,55281.4822545,183.52114927,45.63850715,7.59664035285823e-05,1.1854400327138137e-05,1.8816200494766235,1.7011699676513672,0.9997280240058899,5.003239857614972e-05,1.8029400052910205e-06,0.9062089920043945,3.5716700553894043,35651585,0,7374912
162761835213366810,118250427560000400,15271956,48,4,z,55283.5044535,183.52126793,45.63846797,0.00011008600267814472,6.628450137213804e-06,1.8474899530410767,1.7687499523162842,0.9988390207290649,0.00012275800690986216,1.744479959597811e-06,0.9213579893112183,4.097189903259277,35651585,0,7342144
162761835213366810,118250582100000175,15272210,48,4,z,55283.5060054,183.5212707,45.63849477,0.0001001170021481812,6.769630090275314e-06,1.833490014076233,1.7510299682617188,0.9994660019874573,0.00010549199942033738,1.6699899560990161e-06,0.9163839817047119,4.082300186157227,35651585,0,7374912
162761835213366810,118251365560000304,15273756,48,4,z,55283.5138394,183.52132826,45.63849895,0.00010704500164138153,6.527479854412377e-06,1.882830023765564,1.6152199506759644,0.9994159936904907,0.00011302500206511468,1.6664899931129185e-06,0.9201149940490723,4.096640110015869,35651585,0,7342144
162761835213366810,118251523100000350,15274110,48,4,z,55283.5154146,183.52143494,45.63843226,0.00010052799916593358,1.0225299774901941e-05,2.793220043182373,2.557300090789795,0.9985730051994324,9.600679914001375e-05,1.5476399539693375e-06,0.9516339898109436,6.634260177612305,35651585,0,7342144
