objID,detectID,imageID,skyCellID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,apFillF,apRadius,infoFlag,infoFlag2,infoFlag3
108223524222323007,97353256340000233,9234734,3,3,i,55074.532919,352.42218788,0.185451,0.00010672600183170289,4.299869942769874e-06,1.466629981994629,1.4041600227355957,0.9833430051803589,9.93784997262992e-05,9.425929761164298e-07,0.7986000180244446,3.3433499336242676,35651585,128,7342144
108223524222323007,97354168340000295,9235634,3,3,i,55074.5420429,352.4221827,0.18544922,0.00011554399679880589,2.0375400708871894e-06,1.4036699533462524,1.2590700387954712,0.8944420218467712,0.00010176999785471708,9.560089893057011e-07,0.6167250275611877,3.086359977722168,102760453,128,40896576
108223524222323007,98552724430000191,9629943,3,2,r,55086.5275957,352.42218417,0.18545932,0.00013983399549033493,2.230380005130428e-06,2.6576099395751953,2.2173800468444824,0.9992129802703857,0.0001260940043721348,1.0032099453383125e-06,0.9424340128898621,5.659689903259277,102760517,128,124782656
108223524222323007,127359605420000254,18782742,3,5,y,55374.5962306,352.4221917,0.1854493,9.265980042982846e-05,7.359659775829641e-06,0.8034960031509399,0.7866719961166382,0.9994180202484131,0.00011637999705271795,2.7933499495702563e-06,0.8455110192298889,2.057080030441284,35651585,0,7342144
108223524222323007,127360722420000360,18784842,3,5,y,55374.6073969,352.42217924,0.18544324,7.579399971291423e-05,6.26342989562545e-06,0.7676810026168823,0.6976450085639954,0.9974920153617859,7.16915019438602e-05,2.211600076407194e-06,0.8185110092163086,1.7999099493026733,35651585,0,7342144
108223524222323007,129659781530000278,19411453,3,4,z,55397.5979929,352.42217778,0.185448,9.352809865958989e-05,2.6997900022251997e-06,1.0442500114440918,0.9518700242042542,0.9992759823799133,8.932779746828601e-05,1.5039199752209242e-06,0.8405370116233826,2.0566999912261963,102760517,128,7374912
108223524222323007,129660913530000265,19413653,3,4,z,55397.6093142,352.42217792,0.18544617,9.519860032014549e-05,2.6144800813199254e-06,1.0236300230026245,0.901295006275177,0.9991629719734192,9.356429654872045e-05,1.5349500017691753e-06,0.8455110192298889,2.0566799640655518,102760517,128,7374912
108223524222323007,133653038540000216,21569154,3,3,i,55437.5306537,352.42217238,0.18546359,0.00011535300291143358,2.6680399969336577e-06,1.6482800245285034,1.5171699523925781,0.9992759823799133,0.00010980100341839716,1.1567300362003152e-06,0.9238449931144714,4.113450050354004,102760453,128,7374912
108223524222323007,133654122540000233,21570754,3,3,i,55437.5414951,352.42219009,0.18547011,0.00011021999671356753,3.3022699881257722e-06,2.197930097579956,2.0893399715423584,0.999879002571106,0.00010341800225432962,1.1146299812025973e-06,0.934719979763031,5.399059772491455,102760453,128,7374912
108223524222323007,133849909530000162,21681753,3,2,r,55439.4993324,352.42217826,0.18545732,0.00014799799828324467,2.0527600099740084e-06,1.2246899604797363,0.9884740114212036,0.9985049962997437,0.00015045399777591228,1.464140041207429e-06,0.8684750199317932,2.3141798973083496,102760517,128,7342144
