objID,detectID,imageID,filterid,filterType,obsTime,ra,dec,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfQfPerfect,apFlux,apFluxErr,infoFlag,infoFlag2,infoFlag3
104111986877165205,89027648300001216,7558530,4,z,54991.2766606,198.68771608,-3.23770006,2.492500061634928e-05,3.3985600111918757e-06,1.818179965019226,0.9522349834442139,0.0,1.179409991891589e-05,5.3671402611144e-07,35651585,32,34880
104111986877165205,89028740300001113,7560130,4,z,54991.2875859,198.68767671,-3.23765284,2.7599200620898046e-05,3.7388499549706466e-06,1.6801799535751343,1.1787899732589722,0.998960018157959,8.596010047767777e-06,4.65251986270232e-07,35651585,0,36735040
104111986877165205,113363584730000901,13176873,5,y,55234.6360237,198.6876555,-3.23768515,4.9150101403938606e-05,8.187320418073796e-06,1.7929099798202515,1.6043200492858887,0.9991250038146973,0.00014708400703966618,2.889079951273743e-06,35667969,0,108038208
104111986877165205,118143993440001049,15208944,3,i,55282.4401261,198.68771451,-3.23768255,3.460339939920232e-05,4.8905199037108105e-06,1.7146999835968018,1.6327500343322754,0.9942219853401184,4.6993900468805805e-05,9.200459771818714e-07,35651585,0,7342144
104111986877165205,118144613440000710,15210044,3,i,55282.4463239,198.68759936,-3.23773454,4.1678798879729584e-05,7.889620064815972e-06,1.9914599657058716,1.8569799661636353,0.9940410256385803,4.354779957793653e-05,9.695939979792456e-07,35651585,0,7342144
104111986877165205,120438271040000208,15910104,1,g,55305.3830214,198.68770032,-3.23769442,8.201519813155755e-05,2.6885400075116195e-06,2.0917398929595947,1.9953199625015259,0.3572640120983124,2.6967700250679627e-05,5.6583900231999e-07,102760453,128,32768
104111986877165205,120439116040000189,15911204,1,g,55305.3914713,198.68772061,-3.23770369,8.184809848899022e-05,2.1960499907436315e-06,2.0430500507354736,1.9798099994659424,0.5810869932174683,5.1104998419759795e-05,7.785340017107956e-07,102760453,128,32768
104111986877165205,120528930470000847,15949947,2,r,55306.289519,198.68779232,-3.23764583,4.3433399696368724e-05,3.584970045267255e-06,2.8616600036621094,2.8017499446868896,0.6796759963035583,2.7887199394172058e-05,6.225309903129528e-07,35651585,32,2112
104111986877165205,120529781040000260,15951304,2,r,55306.2980272,198.68772263,-3.23769599,6.317019870039076e-05,2.8646900318562984e-06,2.4690101146698,2.153860092163086,0.8852120041847229,5.56621998839546e-05,8.762789889260603e-07,35651585,0,7342144
104111986877165205,127028890110000689,18643511,5,y,55371.2890744,198.68767666,-3.23767633,2.8627899155253544e-05,6.54777022646158e-06,1.0765700340270996,0.9034429788589478,0.8813650012016296,1.1881799764523748e-05,8.775829769547272e-07,35651585,0,7374912
104111986877165205,127029971110000636,18635311,5,y,55371.2998845,198.68762111,-3.23767453,3.730160096893087e-05,6.700300218653865e-06,0.9876180291175842,0.9245880246162415,0.998212993144989,4.1678398702060804e-05,1.6379400449295645e-06,35651585,0,7374912
104111986877165205,149265923400000487,29168840,4,z,55593.659416,198.6877063,-3.23767933,2.6715399144450203e-05,2.4068099264695775e-06,1.2415000200271606,1.1808500289916992,0.9974129796028137,2.8074700821889564e-05,8.444139893981628e-07,35651585,0,7374912
104111986877165205,149266968400000401,29170540,4,z,55593.6698653,198.6877065,-3.23768739,3.353610009071417e-05,2.541479943829472e-06,1.1637400388717651,1.1096700429916382,0.9972730278968811,2.5169299988192506e-05,7.990719836925564e-07,35651585,0,7374912
104111986877165205,149361171400000505,29227140,5,y,55594.6118898,198.68768165,-3.23769858,2.7091800802736543e-05,4.955280019203201e-06,0.9682469964027405,0.9069129824638367,0.9983770251274109,2.679210047062952e-05,1.3604700370706269e-06,35651585,0,7374912
104111986877165205,149363598610001021,29231961,4,z,55594.6361652,198.68768709,-3.23769193,3.108629971393384e-05,2.9041400466667255e-06,1.4865599870681763,1.3406200408935547,0.998885989189148,4.0623799577588215e-05,1.0113600410477375e-06,35667969,0,7374912
104111986877165205,149364630610000477,29233861,4,z,55594.6464881,198.68769692,-3.23770131,2.9615999665111303e-05,2.4126400148816174e-06,1.2372699975967407,1.101330041885376,0.9980959892272949,2.9954600904602557e-05,8.72415000685578e-07,35651585,0,7374912
104111986877165205,152953667720000183,30736272,1,g,55630.5369351,198.68768759,-3.23766269,8.26147006591782e-05,2.429530013614567e-06,2.1566998958587646,2.1104400157928467,0.9451829791069031,7.601050310768187e-05,1.0612800451781368e-06,102760517,128,7342144
104111986877165205,152954906720000171,30738172,1,g,55630.5493156,198.68769163,-3.23770415,8.093329961411655e-05,2.46322997554671e-06,2.539900064468384,2.451349973678589,0.9398710131645203,6.397790275514126e-05,9.425569942322909e-07,102760453,128,108005440
104111986877165205,152956247740000260,30740174,2,r,55630.562713,198.68766511,-3.23768971,5.387679993873462e-05,2.2276999516179785e-06,1.8799899816513062,1.8058799505233765,0.9994609951972961,5.2234699978725985e-05,7.95596008629218e-07,35651649,128,7342144
104111986877165205,152957417740000300,30741874,2,r,55630.5744103,198.68769619,-3.23768349,5.366640107240528e-05,2.2586400518775918e-06,1.587030053138733,1.4828699827194214,0.9986640214920044,5.290030094329268e-05,8.736039944778895e-07,35651649,128,7342144
104111986877165205,153158099740000365,30872274,3,i,55632.5812621,198.68768406,-3.23768413,3.971060141338967e-05,1.8297499764230452e-06,1.2615300416946411,1.2055100202560425,0.9996079802513123,3.4770298952935264e-05,6.603390261261666e-07,35651585,128,7374912
104111986877165205,153159418740000404,30874174,3,i,55632.5944513,198.68768688,-3.23768971,3.6403598642209545e-05,1.8098099872077e-06,1.1909899711608887,1.1217700242996216,0.9978470206260681,3.9215799915837124e-05,7.087759854584874e-07,35651585,0,7374912
104111986877165205,153355819720000254,31009072,2,r,55634.5584312,198.68769458,-3.2376888,5.2429601055337116e-05,1.21607001801749e-06,1.1386300325393677,1.0600299835205078,0.9988240003585815,5.3677500545745715e-05,8.228789738495834e-07,102760517,128,7374912
104111986877165205,153356927720000249,31010772,2,r,55634.5695126,198.68769425,-3.23768361,5.685730138793588e-05,1.295940023737785e-06,1.1571400165557861,1.0217599868774414,0.9977459907531738,5.7029301387956366e-05,8.517769742866221e-07,102760517,128,7374912
104111986877165205,153358377720000170,31015972,1,g,55634.58403,198.68770667,-3.23768342,7.789689698256552e-05,1.4735400100107654e-06,1.3049999475479126,1.1976900100708008,0.998324990272522,8.049739699345082e-05,1.0843100426427554e-06,102760517,128,24152128
104111986877165205,153359538720000179,31014472,1,g,55634.5956417,198.68770545,-3.23768246,8.072429773164913e-05,1.5120499483600724e-06,1.3644700050354004,1.2047499418258667,0.9980260133743286,8.434189658146352e-05,1.114450014938484e-06,102760517,128,7374912
104111986877165205,153456439720000393,31081672,3,i,55635.5646593,198.68768915,-3.2376814,4.026399983558804e-05,1.5367600099125411e-06,1.3430299758911133,1.2301000356674194,0.9983789920806885,4.172540138824843e-05,7.225610261230031e-07,102760453,128,7374912
104111986877165205,153457667720000353,31083472,3,i,55635.5769408,198.68771155,-3.23768022,4.133949914830737e-05,1.7416399487046874e-06,1.5897200107574463,1.5005700588226318,0.9989780187606812,4.638219979824498e-05,7.546059919150139e-07,35651585,128,7374912
104111986877165205,157633350270000206,32980527,1,g,55677.3337636,198.68769206,-3.23767848,8.718609751667827e-05,1.9406400042498717e-06,1.4860899448394775,1.4652800559997559,0.999081015586853,8.651160169392824e-05,1.1373000461389893e-06,102760517,128,7374912
104111986877165205,157634368270000157,32975927,1,g,55677.3439385,198.6876967,-3.2376727,8.474870264763013e-05,1.8245200408273377e-06,1.4253000020980835,1.3178999423980713,0.9991570115089417,8.0719000834506e-05,1.097300014407665e-06,102760517,128,7374912
104111986877165205,163625715610000736,35263261,4,z,55737.2573359,198.68764228,-3.23769166,2.2886899387231097e-05,4.2718102122307755e-06,1.735610008239746,1.5863100290298462,0.9989150166511536,1.9898900063708425e-05,7.115480116226536e-07,35651585,0,7342144
104111986877165205,183463868560000619,43704256,5,y,55935.6388576,198.68768999,-3.23766133,3.244190156692639e-05,5.749730007664766e-06,0.9870169758796692,0.890658974647522,0.9977570176124573,3.954219937440939e-05,1.6327400089721777e-06,35651585,0,7342144
104111986877165205,192940447560000204,47558356,1,g,56030.4047344,198.68768933,-3.23766832,8.330339915119112e-05,1.5010200513643213e-06,1.2880699634552002,1.1736700534820557,0.998216986656189,8.261699986178428e-05,1.0955600373563357e-06,102760517,128,7374912
104111986877165205,192941608560000176,47563256,1,g,56030.4163482,198.68769006,-3.2376861,8.60897998791188e-05,1.5141899893933441e-06,1.3104699850082397,1.1693999767303467,0.9979150295257568,8.680480095790699e-05,1.1226900369365467e-06,102760517,128,7374912
104111986877165205,194435673560000478,48236456,3,i,56045.3570076,198.68768331,-3.2376864,3.8157399103511125e-05,1.6631399830657756e-06,1.3515900373458862,1.2817399501800537,0.9992089867591858,4.2234398279106244e-05,7.118320013432822e-07,35651585,128,7374912
104111986877165205,194436871560000512,48238256,3,i,56045.3689759,198.68766621,-3.23766632,3.895290137734264e-05,1.9112799236609135e-06,1.5574599504470825,1.4859600067138672,0.9987030029296875,3.8314199628075585e-05,6.743330231984146e-07,35651585,0,7374912
104111986877165205,221261716530000982,56976753,4,z,56313.6173394,198.68769205,-3.23769363,2.8439000743674114e-05,2.65497010332183e-06,1.0049200057983398,0.9972490072250366,0.9592800140380859,3.14544013235718e-05,9.051950087268779e-07,35651585,0,7374912
104111986877165205,221262840530000507,56979053,4,z,56313.6285872,198.68772045,-3.23771931,3.2536499929847196e-05,2.3771099222358316e-06,0.8718100190162659,0.836982011795044,0.9663869738578796,2.9125099899829365e-05,8.72354974035261e-07,35651585,0,7374912
104111986877165205,229052228420000183,59714342,1,g,56391.5225305,198.68770256,-3.23768331,8.370140130864456e-05,1.649289970373502e-06,1.3649200201034546,1.244339942932129,0.9986699819564819,8.815439650788903e-05,1.1615099992923206e-06,102760517,128,7374912
